epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
89,204.73,0.02388,0.98039,1,0.11005,6.77488e-05,6.77488e-05,6.77488e-05
90,206.981,0.02747,0.94118,1,0.1762,6.25414e-05,6.25414e-05,6.25414e-05
91,209.308,0.02818,0.94118,1,0.17801,5.7334e-05,5.7334e-05,5.7334e-05
92,211.62,0.03783,0.94118,1,0.14014,5.21266e-05,5.21266e-05,5.21266e-05
93,213.919,0.01341,0.94118,1,0.18898,4.69192e-05,4.69192e-05,4.69192e-05
94,216.197,0.03277,0.94118,1,0.16578,4.17118e-05,4.17118e-05,4.17118e-05
95,218.524,0.01552,0.94118,1,0.14066,3.65044e-05,3.65044e-05,3.65044e-05
96,220.838,0.01222,0.94118,1,0.18506,3.1297e-05,3.1297e-05,3.1297e-05
97,223.151,0.01262,0.94118,1,0.18386,2.60896e-05,2.60896e-05,2.60896e-05
98,225.436,0.02699,0.96078,1,0.13405,2.08822e-05,2.08822e-05,2.08822e-05
99,227.754,0.02214,0.94118,1,0.15493,1.56748e-05,1.56748e-05,1.56748e-05
100,230.089,0.0405,0.94118,1,0.18202,1.04674e-05,1.04674e-05,1.04674e-05
