epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
41,35.7642,0.06195,0.9375,1,0.3126,0.000671044,0.000671044,0.000671044
42,36.6132,0.06915,0.9375,1,0.13764,0.000660045,0.000660045,0.000660045
43,37.4573,0.04115,0.9375,1,0.13569,0.000649046,0.000649046,0.000649046
44,38.2965,0.07089,0.9375,1,0.16173,0.000638047,0.000638047,0.000638047
45,39.1538,0.03845,0.9375,1,0.18875,0.000627048,0.000627048,0.000627048
46,39.9894,0.04756,0.9375,1,0.20032,0.000616049,0.000616049,0.000616049
47,40.817,0.06303,0.9375,1,0.23428,0.000605051,0.000605051,0.000605051
48,41.6606,0.03842,0.9375,1,0.31107,0.000594052,0.000594052,0.000594052
49,42.5024,0.05141,0.875,1,0.35485,0.000583053,0.000583053,0.000583053
50,43.3396,0.03187,0.875,1,0.40203,0.000572054,0.000572054,0.000572054
51,44.1596,0.08068,0.875,1,0.37008,0.000561055,0.000561055,0.000561055
52,44.9973,0.03067,0.875,1,0.3595,0.000550056,0.000550056,0.000550056
53,45.8633,0.04465,0.875,1,0.36636,0.000539057,0.000539057,0.000539057
54,46.734,0.03318,0.875,1,0.3266,0.000528058,0.000528058,0.000528058
55,47.6004,0.02163,0.9375,1,0.2718,0.000517059,0.000517059,0.000517059
56,48.4587,0.04285,0.875,1,0.32503,0.00050606,0.00050606,0.00050606
57,49.296,0.06788,0.875,1,0.38754,0.000495062,0.000495062,0.000495062
58,50.1444,0.07517,0.875,1,0.46113,0.000484063,0.000484063,0.000484063
59,50.9651,0.02637,0.875,1,0.47411,0.000473064,0.000473064,0.000473064
60,51.8453,0.07579,0.875,1,0.47093,0.000462065,0.000462065,0.000462065
61,52.7051,0.04089,0.875,1,0.40811,0.000451066,0.000451066,0.000451066
62,53.5575,0.04114,0.875,1,0.42056,0.000440067,0.000440067,0.000440067
63,54.4203,0.02294,0.8125,1,0.42682,0.000429068,0.000429068,0.000429068
64,55.2367,0.0176,0.875,1,0.44643,0.000418069,0.000418069,0.000418069
65,56.0931,0.01511,0.875,1,0.43213,0.00040707,0.00040707,0.00040707
66,56.9522,0.04514,0.875,1,0.39553,0.000396071,0.000396071,0.000396071
67,57.7929,0.04706,0.875,1,0.3671,0.000385073,0.000385073,0.000385073
68,58.6528,0.01852,0.875,1,0.30611,0.000374074,0.000374074,0.000374074
69,59.4853,0.02342,0.875,1,0.29923,0.000363075,0.000363075,0.000363075
70,60.3083,0.02143,0.875,1,0.28575,0.000352076,0.000352076,0.000352076
71,61.139,0.02013,0.9375,1,0.26906,0.000341077,0.000341077,0.000341077
72,61.9941,0.03687,0.9375,1,0.25049,0.000330078,0.000330078,0.000330078
73,62.8298,0.00899,0.9375,1,0.25245,0.000319079,0.000319079,0.000319079
74,63.6736,0.03062,0.9375,1,0.26697,0.00030808,0.00030808,0.00030808
75,64.5027,0.01044,0.9375,1,0.24766,0.000297081,0.000297081,0.000297081
76,65.3311,0.00869,0.9375,1,0.26445,0.000286083,0.000286083,0.000286083
77,66.2004,0.02007,0.9375,1,0.2992,0.000275084,0.000275084,0.000275084
78,67.0533,0.01974,0.9375,1,0.30518,0.000264085,0.000264085,0.000264085
79,67.8934,0.02364,0.9375,1,0.24551,0.000253086,0.000253086,0.000253086
80,68.7388,0.00693,0.9375,1,0.25842,0.000242087,0.000242087,0.000242087
81,69.5886,0.02588,0.9375,1,0.26985,0.000231088,0.000231088,0.000231088
82,70.4375,0.00622,0.9375,1,0.26113,0.000220089,0.000220089,0.000220089
83,71.292,0.01193,0.9375,1,0.24034,0.00020909,0.00020909,0.00020909
84,72.1553,0.00766,0.9375,1,0.23338,0.000198091,0.000198091,0.000198091
85,72.9969,0.00913,0.9375,1,0.22202,0.000187092,0.000187092,0.000187092
86,73.8221,0.00478,0.9375,1,0.20623,0.000176094,0.000176094,0.000176094
87,74.6578,0.02133,0.9375,1,0.18203,0.000165095,0.000165095,0.000165095
88,75.5222,0.02443,0.9375,1,0.15589,0.000154096,0.000154096,0.000154096
89,76.3586,0.02077,0.9375,1,0.1473,0.000143097,0.000143097,0.000143097
90,77.1954,0.00316,0.9375,1,0.14458,0.000132098,0.000132098,0.000132098
91,78.0661,0.00479,0.9375,1,0.13448,0.000121099,0.000121099,0.000121099
92,78.9153,0.01194,0.9375,1,0.1386,0.0001101,0.0001101,0.0001101
93,79.8128,0.00548,0.9375,1,0.11762,9.91012e-05,9.91012e-05,9.91012e-05
94,80.6803,0.00745,0.9375,1,0.11899,8.81023e-05,8.81023e-05,8.81023e-05
95,81.5164,0.0063,0.9375,1,0.12412,7.71034e-05,7.71034e-05,7.71034e-05
96,82.3446,0.00784,0.9375,1,0.119,6.61045e-05,6.61045e-05,6.61045e-05
97,83.1914,0.01305,0.9375,1,0.14895,5.51056e-05,5.51056e-05,5.51056e-05
98,84.0204,0.01127,0.9375,1,0.15954,4.41067e-05,4.41067e-05,4.41067e-05
99,84.8497,0.00693,0.9375,1,0.14142,3.31078e-05,3.31078e-05,3.31078e-05
100,85.6884,0.00818,0.9375,1,0.13576,2.21089e-05,2.21089e-05,2.21089e-05
