epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
68,143.659,0.02644,0.84783,0.97826,0.45046,0.000146464,0.000146464,0.000146464
69,145.735,0.03054,0.86957,0.97826,0.43723,0.000142158,0.000142158,0.000142158
70,147.823,0.03519,0.86957,0.97826,0.39793,0.000137852,0.000137852,0.000137852
71,149.919,0.04304,0.86957,0.97826,0.35138,0.000133545,0.000133545,0.000133545
72,152.03,0.04061,0.84783,0.97826,0.35946,0.000129239,0.000129239,0.000129239
73,154.14,0.0301,0.84783,0.97826,0.43012,0.000124932,0.000124932,0.000124932
74,156.21,0.04198,0.84783,0.97826,0.40252,0.000120626,0.000120626,0.000120626
75,158.315,0.03625,0.84783,0.97826,0.43196,0.000116319,0.000116319,0.000116319
76,160.404,0.05854,0.84783,0.97826,0.46003,0.000112013,0.000112013,0.000112013
77,162.489,0.0292,0.84783,0.97826,0.34832,0.000107706,0.000107706,0.000107706
78,164.603,0.01374,0.84783,0.97826,0.38336,0.000103399,0.000103399,0.000103399
79,166.722,0.06394,0.86957,0.97826,0.37372,9.9093e-05,9.9093e-05,9.9093e-05
80,168.836,0.03601,0.8913,0.97826,0.47367,9.47865e-05,9.47865e-05,9.47865e-05
81,170.906,0.03608,0.86957,0.97826,0.4629,9.048e-05,9.048e-05,9.048e-05
82,173.013,0.02221,0.86957,0.97826,0.57965,8.61735e-05,8.61735e-05,8.61735e-05
83,175.105,0.04069,0.86957,0.97826,0.40249,8.1867e-05,8.1867e-05,8.1867e-05
84,177.194,0.03685,0.86957,0.97826,0.34916,7.75605e-05,7.75605e-05,7.75605e-05
85,179.279,0.02789,0.86957,0.97826,0.36186,7.3254e-05,7.3254e-05,7.3254e-05
86,181.372,0.02783,0.86957,0.97826,0.38795,6.89475e-05,6.89475e-05,6.89475e-05
87,183.46,0.01394,0.86957,0.97826,0.41268,6.4641e-05,6.4641e-05,6.4641e-05
88,185.574,0.03383,0.86957,0.97826,0.31739,6.03345e-05,6.03345e-05,6.03345e-05
89,187.67,0.02711,0.86957,0.97826,0.52014,5.6028e-05,5.6028e-05,5.6028e-05
90,189.776,0.02815,0.86957,0.97826,0.33041,5.17215e-05,5.17215e-05,5.17215e-05
91,191.877,0.01552,0.86957,0.97826,0.3862,4.7415e-05,4.7415e-05,4.7415e-05
92,193.993,0.02311,0.86957,0.97826,0.32049,4.31085e-05,4.31085e-05,4.31085e-05
93,196.079,0.02996,0.86957,0.97826,0.28839,3.8802e-05,3.8802e-05,3.8802e-05
94,198.156,0.01963,0.86957,0.97826,0.36886,3.44955e-05,3.44955e-05,3.44955e-05
95,200.258,0.02006,0.86957,0.97826,0.36535,3.0189e-05,3.0189e-05,3.0189e-05
96,202.426,0.02572,0.86957,0.97826,0.43386,2.58825e-05,2.58825e-05,2.58825e-05
97,204.496,0.03096,0.86957,0.97826,0.3975,2.1576e-05,2.1576e-05,2.1576e-05
98,206.636,0.03233,0.86957,0.97826,0.35307,1.72695e-05,1.72695e-05,1.72695e-05
99,208.759,0.01923,0.86957,0.97826,0.47816,1.2963e-05,1.2963e-05,1.2963e-05
100,210.869,0.0212,0.86957,0.97826,0.30466,8.6565e-06,8.6565e-06,8.6565e-06
